season,franchise,bayes_rating,bayes_rating_z,bayes_rating_se,bayes_rating_display,avg_margin,dominance_z,points_for_per_game,points_against_per_game,offense_z,defense_z,schedule_difficulty,elite_opponents_played,record_vs_elite_win_pct,playoff_games,playoff_avg_margin,wins,losses,ties,win_pct,conference,division,division_title,conference_best_record,playoff_wins,reached_super_bowl,won_super_bowl,acc,csi,csi_se
1970,ARI,3.6851194162537095,0.7926688673329321,3.0642797640150787,57.92668867332932,6.928571428571429,0.9872294152707377,23.214285714285715,16.285714285714285,1.0112698678276426,0.8240070389203188,0.011223854180918496,4.0,0.5,,,8,5,1,0.6071428571428571,NFC,East,False,False,0,False,False,6.071428571428571,-3.7129897839446806,1.4727304639126562
1970,ATL,-2.2797673651221126,-0.4903777628272966,3.0527135906976928,45.09622237172704,-3.9285714285714284,-0.5597692560813461,14.714285714285714,18.642857142857142,-1.1615558065186955,0.1705892575953343,0.1610246951008261,4.0,0.125,,,4,8,2,0.35714285714285715,NFC,West,False,False,0,False,False,3.5714285714285716,-3.7129897839446806,1.4727304639126562
1970,BUF,-7.742676574722484,-1.665449060766056,3.0634812671391622,33.34550939233944,-9.5,-1.3536238374330734,14.571428571428571,24.071428571428573,-1.198073885079138,-1.3342516933349333,-0.23672211489465914,1.0,0.0,,,3,10,1,0.25,AFC,East,False,False,0,False,False,2.5,-3.7129897839446806,1.4727304639126562
1970,CHI,0.6412032787895242,0.1379227697443122,3.051843576868801,51.37922769744312,-0.35714285714285715,-0.05088811418921329,18.285714285714285,18.642857142857142,-0.2486038425076293,0.1705892575953343,0.26056235459148913,4.0,0.0,,,6,8,0,0.42857142857142855,NFC,Central,False,False,0,False,False,4.285714285714286,-3.7129897839446806,1.4727304639126562
1970,CIN,0.4926667791738413,0.105972581539107,2.9812494670681287,51.05972581539107,4.071428571428571,0.5801245017570313,22.285714285714285,18.214285714285715,0.773902357184765,0.28939249056351285,-0.4801208481874495,1.0,0.0,1.0,-17.0,8,6,0,0.5714285714285714,AFC,Central,True,False,0,False,False,7.7142857142857135,-3.7129897839446806,1.4727304639126562
1970,CLE,0.9335036437935428,0.2007965529456939,3.0536759496295725,52.00796552945694,1.5,0.21373007959469578,20.428571428571427,18.928571428571427,0.29916733589901034,0.09138710228321525,-0.05514834836793742,2.0,0.0,,,7,7,0,0.5,AFC,Central,False,False,0,False,False,5.0,-3.7129897839446806,1.4727304639126562
1970,DAL,5.153884341382847,1.1086000755443668,2.863666694021416,61.08600075544366,5.571428571428571,0.7938545813517272,21.357142857142858,15.785714285714286,0.5365348465418881,0.9626108107165272,0.09932728632424623,1.0,0.0,3.0,3.0,10,4,0,0.7142857142857143,NFC,East,True,False,2,True,False,17.142857142857142,-3.7129897839446806,1.4727304639126562
1970,DEN,-1.4287397307126126,-0.3073217923583169,3.050973128306412,46.92678207641683,-0.7857142857142857,-0.11195385121626922,18.071428571428573,18.857142857142858,-0.30338096034829265,0.11118764111124453,-0.24040755862227375,,,,,5,8,1,0.39285714285714285,AFC,West,False,False,0,False,False,3.9285714285714284,-3.7129897839446806,1.4727304639126562
1970,DET,7.849071298750855,1.6883345566915866,2.9820344999805246,66.88334556691586,10.357142857142858,1.4757553114871853,24.785714285714285,14.428571428571429,1.4129687319925113,1.338821048449094,0.4011532006114189,3.0,0.3333333333333333,1.0,-5.0,10,4,0,0.7142857142857143,NFC,Central,False,False,0,False,False,7.142857142857143,-3.7129897839446806,1.4727304639126562
1970,GB,-2.223950380476206,-0.4783715342632874,3.053178714379423,45.216284657367126,-6.928571428571429,-0.9872294152707377,14.0,20.928571428571427,-1.3441461993209085,-0.46302798490162,0.6686763588868089,6.0,0.16666666666666666,,,6,8,0,0.42857142857142855,NFC,Central,False,False,0,False,False,4.285714285714286,-3.7129897839446806,1.4727304639126562
1970,IND,2.953100452801332,0.635211651681586,2.8652786437342423,56.35211651681586,6.214285714285714,0.8854531868923111,22.928571428571427,16.714285714285715,0.9382337107067568,0.7052038059521393,-0.7478091301409115,,,3.0,10.0,11,2,1,0.8214285714285714,AFC,East,True,True,3,True,True,26.214285714285715,-3.7129897839446806,1.4727304639126562
1970,KC,1.534175162214361,0.3300009445444388,3.0515348763144865,53.30000944544439,2.0,0.2849734394595944,19.428571428571427,17.428571428571427,0.04354078597591178,0.5071984176718417,0.009428013142259353,2.0,0.0,,,7,5,2,0.5714285714285714,AFC,West,False,False,0,False,False,5.7142857142857135,-3.7129897839446806,1.4727304639126562
